id;character;origin_dialogue;translated_dialogue
CAKJ008FO;FO;In what? Sewing? Hahaha!;
CAKJ009FO;FO;Well I'm glad to see you made some new friends, after all your old ones got their brains sucked out.;
CAKK000RA;RA;Ford said that I can use this machine to turn pine needles into delicious taffy.;
CAKK001FO;FO;I said it turns Mental Cobwebs into PSI Cards!;
CAKK002RA;RA;Just testing your hearing!;
CAKK003FO;FO;But you gotta buy a cobweb duster at the camp store first!;
CAKK004RA;RA;Yeah, yeah.;
CAKK005FO;FO;Ah, don't you "yeah, yeah" me!;
CAKK006RA;RA;Man, he's like a little bat.;
CAKK007FO;FO;Bat your head in, punk.;
CAKK008RA;RA;Before I use this machine I have to go to the camp store and buy some delicious taffy.;
CAKK009FO;FO;A Mental Cobweb Duster!;
CAKK010RA;RA;A Mental Cobweb Duster.;
CAKK011RA;RA;My Cobweb Duster is empty. I need to go extract more cobwebs from people's minds.;
CAKK012FO;FO;That machine is for collecting mental cobwebs ONLY. ;
CAKK013FO;FO;No monkey business!;
CAKK014FO;FO;You break that equipment and I'll WEAVE YOU into something useful. Like a rug!;
CAKL000RA;RA;I still need to buy a PSI Core at the camp store before I can use this machine to make PSI challenge markers.;
CAKL001RA;RA;I don't have enough PSI Cards to make a new PSI Challenge Marker.;
CAKL002FO;FO;Hey, you only put PSI Cards, and PSI Cores in there, nothing else, understand? ;
CAKL003RA;RA;Sorry!;
SLAM000RA;RA;I want to shoot more things.;
CAKM000FO;FO;In recognition of your hard work, dedication, and mental agility, I'm proud to bestow upon you the official merit badge for�;
CAKM001FO;FO;Pyrokinesis!;
CAKM002RA;RA;Cool! I can't wait to burn--hey, what are we doing here?;
CAKM003FO;FO;Inside your mind. Well, I thought you'd like to be in a familiar place for your first Pyrokinesis lesson.;
CAKM004RA;RA;Lesson?;
CAKM005FO;FO;Shh. Now, now think of something you'd like to burn.;
CAKM006FO;FO;Ah, yes, I heard you were raised in the circus. But why would you want to burn all these happy memories here?;
CAKM007RA;RA;If they were happy memories, I wouldn't have run away.;
CAKM008RA;RA;My Dad, he hates psychics, and he knew I was becoming one.;
CAKM009RA;RA;So all day long he would force me to practice my acrobatics, hoping to distract me.;
CAKM010RA;RA;Or maybe hoping to kill me. I never was sure.;
CAKM011FO;FO;Now why are you still talking when you could be burning stuff?;
CAZE007TO;TO;Hold down /RightFlipper/ to set fire to the targeted object.;
CAKN001FO;FO;Come on now. Just look at something and then use your new power to set it on fire.;
CAKN002FO;FO;You can do it.;
CAKN003FO;FO;Focus. ;
CAKN004FO;FO;Think heat.;
CAKN005FO;FO;Burn them, Razputin.;
CAKN006FO;FO;Burn them all!;
CAKN007FO;FO;Great! Great!  Now burn the rest!;
CAKN008FO;FO;You're getting warmer! Keep going!;
CAKN009FO;FO;Wooo! It's getting hot in here!;
CAKN010FO;FO;Ooooh this last one's fast! How you gonna get it?;
CAKN011FO;FO;Come on! You can still burn it, even if it's moving!;
CAZE008TO;TO;Hold /LeftFlipper/ to lock your mental focus on an object.;
CAKN013FO;FO;Razputin, lock your mental focus on this last one, and hold it while you use your Pyrokinesis power!;
CAKO000FO;FO;Excellent work!;
CAKO001FO;FO;Notice how some items are destroyed by fire, but others will burn indefinitely. ;
CAKO002RA;RA;Fire is pretty.;
CAKO003FO;FO;Okay, that's the end of the lesson. You're free to go, BUT you have to promise me--;
CAKO004FO;FO;Only use your power of Pyrokinesis only when it's very, very important, or it's really, really entertaining.;
CAKO005RA;RA;I promise.;
CAKO006FO;FO;And if you're doing it to impress girls...;
CAKO007FO;FO;Make sure none of them have on a lot of hairspray.;
CAKP001FO;FO;With Telekinesis we can use our minds to grasp an object, and then throw it!;
CAKP002FO;FO;Go ahead. Try it yourself!;
CAKP003FO;FO;Now, grab that trash can with your mind, and hold it until I tell you to let go.;
CAZE009TO;TO;Hold down /RightFlipper/ while facing target.;
CAKQ000FO;FO;Grab it!;
CAKQ001FO;FO;Get a good grip on it with your mind.;
CAKQ002FO;FO;Come on!;
CAKQ003FO;FO;It's time to take out the trash!;
CAKQ004FO;FO;Good! Now...;
CAKQ005FO;FO;No, now who said to let that go? Not me!;
CAKQ006FO;FO;Now, just think about where you want it to go...;
CAZE010TO;TO;Use LEFT /Joystick/ to aim your toss.;
CAKQ008FO;FO;Yes... now when you've chosen your destination, throw it!;
CAZE011TO;TO;Press /AButton/ to throw.;
CAKQ010FO;FO;You, um, sure you want to do that?;
CAKQ011FO;FO;"I love working with kids," I said.  "Send me to work at the camp," I said.;
CAKQ012FO;FO;Well at least you threw it.;
CAKQ013FO;FO;Yes, you're very good at Telekinesis. Not so good at following directions. Both are important skills, Razputin.;
CAKR000FO;FO;Woo! Good throw!;
CAKR001FO;FO;NOW!;
CAKR002FO;FO;Let's see if you can make it through the hoop.;
CAKR003RA;RA;You sound like my dad!;
CAKR004FO;FO;Hey, I've been thinking about that. Why'd that guy hate psychics so much?;
CAKR005FO;FO;What did we ever do to him?;
CAKR006RA;RA;Well, Psychics killed his whole family. Cursed them and all their descendants to die in water.;
CAKR007FO;FO;Whoa.;
CAKR008RA;RA;Yeah. ;
CAKR009FO;FO;Talk about baggage.;
CAKR010RA;RA;Tell me about it. And the weird thing is, I'm pretty sure he's actually psychic himself.;
CAKR011FO;FO;Ha! Coo-coo!;
CAKR012FO;FO;Well you can work on him when you get home. ;
CAKR013FO;FO;For now--HOOPS!;
CAKS000FO;FO;Now try to throw that baby right through the hoop.;
CAKS001FO;FO;Right down the center.;
CAKS002FO;FO;Thread the needle, as they say.;
CAKS003FO;FO;Come on. ;
CAKS004FO;FO;Through the hoop, Razputin.;
CAKS005FO;FO;Don't be shy.;
CAKS006FO;FO;BE the trash can.;
CAKS007FO;FO;Ooh, be careful now. ;
CAKT000FO;FO;Oh, great shot. Let's see you do that again!;
CAKT001FO;FO;Bingo. Okay, last one!;
CAKT002FO;FO;Now, let me show you something...;
CAKT003FO;FO;Pick that trash can up and aim your toss at the side of the caravan.;
CAKT004FO;FO;Aim it at the side of the caravan.;
CAKT005FO;FO;The side of the caravan.;
CAKT006FO;FO;The caravan's side, Einstein.;
CAKU000FO;FO;Ka-blooie! Throwing something against a wall is a little more destructive than tossing it around on the ground, isn't it?;
CAKU001FO;FO;Now, there are times when your mind is a little more rushed and your Telekinesis reacts a little differently.;
CAKU002FO;FO;Say, when an enemy is--oh my god, look behind you!;
CAKU003FO;FO;Now here is a censor from my mind. Try to grab him when he comes near.;
CAKU004FO;FO;Grab him!;
CAKU005FO;FO;Okay, let's try that again.;
CAKU006FO;FO;You see? No time to aim, you mind just reacts! It's a combat reflex that could save your life.;
CAKU007FO;FO;Oh, no. Another one of my censors. ;
CAKU008FO;FO;Now, how'd that get in here?;
CAKU009FO;FO;Looks like we're in luck. He doesn't see you yet.;
CAKU010FO;FO;Why don't you smash him on the head with that handy trash can?;
CAKU011FO;FO;Come on!;
CAKU012FO;FO;Use Telekinesis to pick up the trash can, and throw it at that censor!;
CAKU013FO;FO;Bull's-eye!;
CAKU014RA;RA;Looks like the TRASH took HIM out, heh heh.;
CAKU015FO;FO;Next lesson, we'll work on your snappy one-liners.;
CAKV001FO;FO;Okay, let's play a game.;
CAKV002FO;FO;Look out! Another censor!;
CAKV003FO;FO;Oh no, you're out of ammo!;
CAKV004RA;RA;No I'm not!;
CAKV005FO;FO;You are now!;
CAKV006FO;FO;Here are the rules: take this guy out, but if he sees you at all, you lose.;
CAKV007FO;FO;Go get him!;
CAKW000FO;FO;On a COMPLETELY UNRELATED TOPIC, did you know that you can use the power of INVISIBILITY to cloud the visual cortex of all those around you?;
CAKW001FO;FO;Careful now...;
CAKW002FO;FO;Don't let him see you.;
CAKW003FO;FO;Don't make a sound.;
CAKW004FO;FO;Hey, where'd he go?;
CAKX000FO;FO;Okay, let me repeat myself...;
CAKX001FO;FO;Ah, well done! Now that's the power of Invisibility!;
CAKX002FO;FO;I think I've heard the kids around camp refer to this technique as "Silent, but deadly.";
CAKX003RA;RA;Uh...;
CAKY000FO;FO;Hey, it looks like you're ready to take on a new psychic power!;
CAKY001FO;FO;Ready to come back and get your new merit badge?;
CAKI019FO;FO;This is the Psitanium Crystallizer.;
CAKI020FO;FO;Now you see, when you are carrying Psitanium, say in the form of arrowheads, it has a transferable presence that you can pass to other entities that you meet in the astral plane.;
CAKI021RA;RA;So...  I can spend my arrowheads when I'm inside someone's mind?;
CAKI022FO;FO;Ah yes, but transferring your arrowheads' psychic energy to someone else causes a physical breakdown in the host media, and your actual arrowhead will disappear.;
CAKI023RA;RA;So when they're spent they're spent.;
CAKI024FO;FO;Now right again, but the transfer can work both ways. If you collect deposits of Psitanium energy in the mental world, or DEPLETED PSITANIUM, we can extract that energy from you and crystallize it into physical Psitanium here, with this device.;
CAKI025RA;RA;And print money. Very handy!;
CAGF020RA;RA;Agent Nein's Lab, please.;
CAJY022FO;FO;Whoa there, you. C'mere you!;
CAJY027FO;FO;Report back to me when you have enough items for your first promotion. Now git.;
CAJY028RA;RA;Ta da! I'm done. I completed the whole Scavenger Hunt.;
INTR078EF;EF;Aaaaaaaah!;
CAKZ000RA;RA;Hey, how can you be over there and in my ear at the same time?;
CAKZ001FO;FO;Shhh! You'll blow my cover!;
CAKZ002FO;FO;That part of my mind is running an under cover operation.;
CAKZ003FO;FO;While another part of my mind is projecting itself into your head here.;
CAKZ004RA;RA;Wow. You can do all that stuff at once?;
CAKZ005FO;FO;Well, you could say my brain is... um, multifaceted.;
CAKZ006FO;FO;Now then...;
CALA000RA;RA;Hey! There's a hole at the bottom of this stump!;
CALA001RA;RA;Wow! It's a tunnel that opens onto a system of catacombs!;
CALA002RA;RA;I think I can squeeze through--;
CALE000FO;FO;Ooh, that's a good 'un!;
CALE001FO;FO;Yep, I've had a lot of offers on this baby already.;
CALE002FO;FO;Can't have too many of these!;
CALE003FO;FO;Price is gonna go up tomorrow on this bad boy.;
CALE004FO;FO;I'll make you a good deal on this item here.;
CALE005FO;FO;Ahh, now here's something every young PSI Cadet needs.;
CALE006FO;FO;Here's a popular item.;
CAZA000TO;TO;Well, I just wanted to stop by and say hi.;
CAZA001TO;TO;Yes! Are you going to pull me into your mind like the Coach did?;
CAZA002TO;TO;Almost! I just have to get my affairs in order first.;
CAZA003TO;TO;Just in case I die.;
CAZA005TO;TO;Collecting mental figments and cobwebs helps you rank up. So does finding PSI challenge markers, or building them out of PSI cards and cores.;
CAZB000TO;TO;GPC Button;
CAZB001TO;TO;Squirrel Roast Dinner;
CAZB002TO;TO;Scavenger Hunt Crow Feather;
CAZB003TO;TO;Scavenger Hunt Item;
CAZE001TO;TO;Move RIGHT /Joystick/ to look right.;
CAZE002TO;TO;Move RIGHT /Joystick/ to look up.;
CAZF000TO;TO;Press /YButton/ to activate Brain Tumbler.;
CAZF001TO;TO;Press /YButton/ to show button to Oleander.;
CAZA006TO;TO;Yes, I'd like to practice some more on the Levitation course.;
CAZA007TO;TO;No, I'm here to warn you.  I think there is a monster in the lake!;
CAZB005TO;TO;Sasha's Button;
CAZE012TO;TO;Press /AButton/ to paddle forward.  Press /BButton/ to paddle back.;
CAZF004TO;TO;To change your camera preferences, press START /StartButton/ to open your JOURNAL, and select OPTIONS from the first page.;
CAZF008TO;TO;Later, bring the COBWEB DUSTER to Agent Cruller's Sanctuary, where your captured cobwebs can be redeemed for /PsiCard/ PSI CARDS in the MENTAL COBWEB DETANGLER!;
CAZF005TO;TO;The COBWEB DUSTER is a Real World device that can project itself along with you into the Mental World. Aim it at any MENTAL COBWEBS you find, and press /YButton/ to collect the cobweb.;
CAZF006TO;TO;This DOWSING ROD can be used to find deeper, more valuable PSITANIUM ARROWHEADS. Equip the DOWSING ROD and watch its changing color and vibration. This is how it lets you know that you are getting closer to a DEEP ARROWHEAD.;
CAZF009TO;TO;Once in the right spot, press /YButton/ very rapidly to extract the ARROWHEAD from the ground.;
CAZF007TO;TO;Press /YButton/ rapidly to extract Arrowhead.;
CAZE013TO;TO;Basic Braining Merit Badge viewable in JOURNAL.;
CAZA008TO;TO;I'm ready, sir.;
CAZA009TO;TO;Well, maybe I will explore a bit more before, just so I'm prepared for class.;
CAZA010TO;TO;Okay, let's see if I remember exactly where you were...;
CAZA011TO;TO;Nowhere! I just like to come down here to hear your voice.;
CAZA012TO;TO;Take me to the Kids' Cabins area.;
CAZA013TO;TO;Drop me outside the main lodge.;
CAZA014TO;TO;I'm headed for the parking lot.;
CAZA015TO;TO;I want to go to the campfire area.;
CAZA016TO;TO;Let's go to Ford's--I mean, MY sanctuary.;
CAZA017TO;TO;It's time to go to the lake!;
CAZA018TO;TO;Bring me near the Geodesic Psychoisolation Chamber.;
CASE007SA;SA;Excellent.;
CAZB006TO;TO;Oarsman's Badge;
CAFG004CM;CM;Crystal!;
CAZB007TO;TO;Marksmanship Learner's Permit;
CALH060CF;CF;Yay, Raz!;
CALH061CF;CF;Punch punch punch!;
